	WT_01	WT_02	WT_03	WT_04	WT_08	WT_14	WT_16	WT_15	WT_30	WT_180	gene_length
b2334	0	0	0	0	0	0	0.195169185665074	0	0	0	489
b2335	0	0	0.228060442578965	0.192387084602067	0	0	0	0.171223655736538	0.204917085043859	0	513
b2336	0	0	0	0	0	0	0	0	0	0	753
b2339	0	0	0	0	0	0	0	0	0	0	564
b2340	6.75975344706161	8.08748519294302	7.70461659874196	7.51499093452143	3.8206105329476	3.34942494028256	0.982338836654735	2.89217751180224	1.73059785521904	8.04077420956208	486
b2341	0.523911367189673	0.436289595339396	0.545519642536241	0.92037823336566	0.28853906147119	0.189723695951561	0.133486556536093	1.06485476202287	1.56847258834494	0.910833201269889	2145
b2342	0.989120454128227	0.904148264787434	1.02638900568568	1.27998118318882	0.257479474510953	0.248325609758993	0.291321519307309	1.40721422144067	3.04747137506221	1.09810058972111	1311
b2343	0.303280705627289	1.75127254986084	2.25813772236473	5.02210246449428	0.59227031221641	0.856727423245874	0.334957682638492	0.616457871884703	1.47563431944102	0.360754529756664	285
b2344	3.93262050672011	4.41979515415894	3.31582799454086	4.563788850432	1.67834304320645	1.3959464218212	1.70887618192164	45.793059517692	38.731431865337	4.83121067657877	1341
b2345	0	0	0.055230645919585	0.04659143352087	0.106232790182841	0	0	0	0	0	1059
b2346	11.4357056262399	23.5198336635817	13.9302337290505	13.7097760901766	6.92173023535072	5.16771209925205	6.4413469985156	2.32412612237563	2.78146818103401	2.44846197234219	756
b2347	0.092592256478571	0.735509515151743	0.31353922826595	0.264495224828752	0.120580968941646	0.174422085124065	0.306980886454605	0.094089551202582	0.676047643320683	0.771488164833093	933
b2348	0	0	0	0	0	0	0	0	0	0	75
b2349	0.821226745368764	0.86197298000988	0.353616550781751	0.895009592656204	0.097173743986105	0.49193050979461	0.247303420192046	0	0	0.088748905125428	1158
b2350	5.00145156819964	5.15611573247948	3.06231698948835	5.98245851687679	2.01504697141308	2.46640804737029	1.57815865982013	0	0.868873674090533	0	363
b2351	9.19922655729115	7.85795431617287	8.0677112900311	9.53880632808422	4.94854618549274	5.65581720633978	4.66525011859581	0	0.114076468585216	0.111578866814704	921
b2352	8.50258005616667	5.99537894376299	3.68962947418093	4.52050422416314	1.64745225834926	1.95535052404131	2.29390631918676	0.527639443998792	0.078854701787016	0	1332
b2354	0	0.141436938743659	0	0.22382643116223	0	0	0.43301969520113	0	0	0	441
b2357	0	0	0	0	0	0	0	0	0	0	495
b2359	0	0.171820612836364	0	0	0	0	0	0	0	0	363
b2360	0	0	0.070910532684891	0.059818662528914	0	0	0	0	0.254858396175635	0	825
b2361	0.160977387080391	0	1.08945959498792	0.551447125771907	0.628675299106398	1.97032656868099	0.888955537447083	0	0.39153987927313	0	537
b2362	0	0	0	0	0	0	0	0	0	0	363
b2363	0.282445286569086	0	0.191142500232293	0	0	0	0	0	0	0	306
b2364	0.184665788831212	0.266590224636814	0.375030127483624	0.316367678886416	0.240430462103431	0.086926172147691	0.408002901343865	0.093825995036748	0	0	936
b2365	0.129162307356662	0.046604937468687	0.087409518012564	0.073736866186631	0.126151438342123	0.121598971150421	0	0	0	0	1338
b2366	0.26014014915408	0.234709203155556	0.308156580570397	0.334234309113699	0.126995448857347	0.306194999643832	0	0.066064745568946	0.079064980991781	0	1329
b2367	0	0	0.037971069069715	0.096193542301034	0	0	0.124033645880103	0	0.068235601946365	0.066741644758288	1539
b2368	0.074264004029031	0	0	0.127188690872121	0	0	0	0	0.090314918446729	0.265012663393079	1164
b2369	3.51435595317825	2.43468685378587	1.3318542624083	3.37057434110938	1.64683331730476	1.32342655348451	1.70782585851542	0.285694883763582	0.170956993474251	0	615
b2370	0.432961737109882	0.22566272934972	0.211619964291461	0.659140460456799	0.109552564876055	0.249058133681586	0.132818168913952	0.048845742734487	0.175477996376706	0.028588870944228	3594
b2371	0	0.054403621784063	0.051018139027413	0.258375163645926	0	0.142028249436068	0	0	0	0.089674444112831	1146
b2372	0.182936708411444	0	0	0	0	0	0	0	0	0	945
b2373	0	0	0.068979800359312	0.029070290618424	0.033141479564456	0.047939621156358	0.056240044205836	0.051744860558656	0.061927225803403	0.060571384842268	1695
b2374	0.069076762769728	0.099698380287767	0.046747125095073	0.078869820727066	0.04495762677759	0	0.076291672870056	0.070193792167006	0	0	1251
b2375	0	0.196152507900337	0.09197306714575	0	0.619278648703573	0	0	0	0	0	636
b2376	0.313222918040955	0.226037066196858	0.211971006532476	0.536443104807559	0.203856673110398	0.29488157461712	0	0.318287996271666	0	0.37258086126237	276
b2377	3.55775587171443	2.05392389077195	1.20384085851842	0.812388766688051	0.23154021800974	0	0.39291643787269	4.69982140119936	7.35535630348808	10.156762010096	243
b2378	0.093802612772409	0.541914975706848	0.508192150908386	0.964551255612672	0.061050093934525	0.353483488424552	0.207295646809626	0	0.114076468585216	0.111578866814704	921
b2379	1.18614916796078	1.6616812644458	1.46384614502968	2.90791745782057	0.908267849116216	0.459780848747477	0.231166633314649	0.212689825827685	0.509085954736975	0.082989995870475	1239
b2380	0.152677801065505	0.293916814477891	0.241166019576833	0.261583260233698	0.033085212196775	0.239616714234833	0.056144560259816	0.310381311296659	0.24760376361123	0.121039932019268	1698
b2381	1.17620695554711	0.594134965882606	0.557162543529883	0.7386025451693	0.153103507461605	0.553625302386323	1.03924726848271	0.836615122411005	0.715159575407043	0.839463861574586	735
b2382	0.403048645847897	0.581719460452528	0.204540612431006	0	0.131159234065785	0	0.222573078172841	0.204783140852678	0.245080413154046	0.239714597737395	858
b2383	0	0	0	0.019742132847826	0	0.065194629110768	0	0.070369496277561	0	0	2496
b2384	0	0	0	0	0	0	0	0	0	0	1038
b2385	0	0	0	0	0	0	0	0	0	0	1086
b2386	0.069249670811704	0	0	0.039533621027772	0	0.065194629110768	0	0	0	0	1248
b2387	0	0.381574026182718	0	0	0	0	0	0	0	0	327
b2388	2.32690997490265	3.48757162583615	3.20998875887504	3.16772392609796	1.22319630603007	2.6961763844236	2.17455138666164	0.363707508850316	0.761841558864957	0.106436983551353	966
b2389	0.068730946685774	0.099261653966106	0.139597797843358	0	0	0.06470627982904	0	0.069842383945894	0.167277107390856	0.245370669327081	1257
b2390	0	0.190787013091359	0	0.301857211243264	0	0	0.29198990692945	0.268651585039678	0.964550712258779	0.62895516077302	327
b2392	0.837307193272605	0.302089835640405	0.613855865453694	0.75681466272142	0.272446594314256	0.722594153864419	0.154111088876433	1.77259091934126	1.35766768556765	4.98001677822013	1239
b2393	5.17427315615544	6.94943878816883	7.24650647421828	8.90281351839149	3.92886894836698	3.72114013522498	5.07974592826904	0.511123257606555	0.961291384584916	0.598309536523452	1203
b2394	5.12663699059083	6.2221022941796	6.25545572079471	7.13944621242365	2.42658649863622	1.75504592698563	2.40208963002752	0.236761288973817	0.188830725879308	0.092348223409773	1113
b2395	0.236797563487214	0.455755111390574	0.507548573466527	0.585946502923483	0.231202613803651	0.557450705093197	0.174353685432693	0.040060537206702	0	0	2190
b2396	2.27503756230961	2.4626997278467	0.769777127504218	0	0.740309756586671	0	3.7690378012512	0	0	0	76
b2397	1.13747555414431	0	1.53961276204861	3.89645540484335	0	0	0	0	0	0	76
b2398	2.50586979834863	2.89337427047902	1.1870493379899	1.71667716178273	1.63090965225087	0.471826797696782	1.66056130523547	2.5463918222286	1.21898855002488	0.298023553943789	345
b2399	0.659903542204419	0.476218859034121	0.595484654840612	0.25116928515647	0.286344634131608	0.207060095452926	0	0.894158218618	0	0.523340878543803	393
b2400	8.97505128086825	11.7640969265839	11.0733349575956	13.2102014184623	7.98709657503393	8.04718224741778	6.8105834177753	0.558299811290763	0.593933613859804	0.217810175035523	1416
b2401	17.0632572144375	21.3437511816937	20.7853866115779	25.9764516245092	1.48067578054102	26.7735051961296	5.02541556298361	0	1.38332174854903	1.35303516191802	76
b2402	19.3383812307681	21.3437511816937	23.0948350081709	26.6258690845384	5.18250590031279	26.7735051961296	7.53817108644842	0	1.38332174854903	1.35303516191802	76
b2403	48.914734081003	56.6430295825919	45.4198928888377	50.0047002242628	53.305903585772	46.0504419599905	27.6400243062749	0	1.38332174854903	1.35303516191802	76
b2404	1.13747555414431	8.20908227878836	0	3.89645540484335	1.48067578054102	0	6.28179332471602	0	0	0	76
b2405	0	0.070437716736476	0.06605444835086	0.05572216996299	0	0.275835952629704	0.107801375056687	0.297730615336648	0	0.116103724086452	885
b2406	0	0.198523307932212	0.186169401817924	0.039237489035055	0.044732557306864	0.258987902410068	0	0.069842383945894	0	0	1257
b2407	0	0.074804979953087	0	0	0	0	0.114485251278094	0	0	0.123302360655142	834
b2408	0.112995405431832	0	0	0.193522257240817	0	0	0	0.114822636248155	0.274834920628346	0.403226485511938	765
b2409	0.09319743462549	0.336466436102583	0.189328781987052	0.585650370930766	0	0	0	0.284289250879136	0.113340491368538	0.110859003157835	927
b2410	0.865404750093833	0.999229823960498	0.878483208138317	0.988093749033704	0.337941810295626	0.57031056951205	0.286738289898345	0	0.105244741985071	0.102940502932275	999
b2411	1.20067344348683	1.26881474337442	1.36397462746111	1.29750232609126	0.948949155950005	1.49377906126083	0.757760595615472	0.610044671849419	0.625790913381759	0	2016
b2412	15.0659099675426	10.8091012400602	8.89160742969169	10.9011615605806	2.28029134266409	5.03024177644545	5.32074740802376	4.71747966431021	6.17831845481389	2.50060066863256	987
b2413	0.680738961262622	0.900592064739622	0.307103453847354	1.03631390851452	0.369170199358908	0.213571419209308	0.626470169837842	0	0.137943158326087	0	762
b2414	183.848193154724	182.097656637692	151.564476797295	227.786012036855	109.813983066303	105.088858633741	121.712526636301	6.41715337777086	13.7373301681172	0.528996950133489	972
b2415	125.65988205838	158.391839950558	127.899081133396	96.4150490315861	99.6673449196499	99.68885505948	111.767969142254	27.2409017443912	10.5954434301154	6.77607660210842	258
b2416	55.4345776198218	48.164050437017	42.492083584698	38.1875036995431	25.3658920245373	28.0253885798409	31.9384251042615	14.1844171410518	8.76159848535653	8.03419259898499	1728
b2417	70.6888708990982	78.1703305983323	59.7689200114182	70.1619607705467	39.1664767610654	59.3678896558233	59.7242533961091	53.4002568362567	60.1975742046056	43.5547335328706	510
b2418	1.01471084434079	2.05030530124962	1.51071028420509	1.73785059926203	0.858527496085691	2.19716481004393	1.00859692181026	0.824842947003773	0.370196539989444	0	852
b2419	0.230486419955061	0.499115796184065	0	0.526423972387287	0.150008802239117	0.216989864181408	1.01843176825033	0.234213579370759	1.68223363812301	0	375
b2420	1.17620695554711	2.03720351159978	1.03481401947002	1.0072436178961	0.612414029846419	0.88586559705568	0.259811817120678	0.119478795177882	0	0	735
b2421	14.3141922550486	13.6134457303949	12.8946006110181	18.3458705021637	9.74804011399695	5.62236528054137	6.70058591196015	0.481604967033196	0	0.112710081132641	912
b2422	5.90532835763331	10.2845929277453	10.4971576260108	11.1476420891857	4.09958414191292	5.0405785029087	4.78288634009257	0	0	0.093582275392977	1098
b2423	12.0403650490328	8.61767094743954	9.0832764932855	9.4653655938903	5.39547788698761	3.34478562210614	5.12290467187013	0.300805437271373	0	0	876
b2424	11.0917915307481	10.5478141207578	9.82128429797793	12.4275739170424	4.0479869657489	2.63496994111362	2.97671201717645	0.210669228556294	0.630311916284214	0	834
b2425	14.0263868191782	11.9625578450416	8.74440371662635	10.2884151123162	6.41785595776208	7.84297085610827	8.07431344335126	0	0.206704458284364	0.303268274872406	1017
b2426	0.545784234499737	1.7329924338256	1.40352538661539	0.747782636943539	0.284150206792026	0.513824835925442	0.723290891102218	1.88565651448386	0.929223805858196	1.03876325686205	792
b2427	0	0.072683737819305	0	0	0.065551483349052	0	0.333811875286251	0	0	0	858
b2428	0.192706012783132	0.278194666898093	0.130412192536817	0.275106621234459	0.501792384984414	0	0	0.293777272849144	0.117125517054314	0	897
b2429	0.181985714180571	0.175127254986084	0.123157319555855	0.103892974111686	0.118442808969746	0	0	0.061584290749776	0.221318863015558	0	1425
b2430	0.26498157432943	0	0.403464549005783	0.075612368807175	0.086201607288195	0.062345924967351	0.073140702651393	0.134589348685673	0.080536935425139	0	1305
b2431	2.78572146428806	2.49557898092032	3.05535465170824	3.67420834430895	1.12534735363179	2.98430246064347	1.5913354443709	0.292810900241088	0.467240392988665	0.114252646111646	900
b2432	1.35084407794367	2.92450661826601	0.914172502641439	0.771177064368213	0.488400751476196	1.4130386466817	0.663040521163538	0.457533503887064	0	0	576
b2433	0	1.10909768859552	1.17014080338104	1.20644173833066	0.500104363953966	0.904341478214412	0	0.195207266827392	0.233620196494333	0	450
b2434	3.85584933608242	3.51489821567723	3.15879509872712	3.35986423403943	0.528294315162443	0.764185234358304	0.672397947873507	0.618654173266649	0	0	426
b2435	0.496851258620306	1.00390903454972	0.537972234354434	3.0633867539972	0.38801976753224	0.467757220349044	0.658457291754574	0.100942011514254	0	0.945592332130138	870
b2436	0.576302503908641	0.623894745230081	0.650071723318338	0.712888417135006	0.125026090988492	0.452130043333729	0.212165328056651	0.48801816706848	0	0	900
b2437	0.082044865917987	0.17774761291605	0.166686557441629	0.18745155139011	0.160305730524848	0	0.27203376221125	0.166831052972645	0.099777482661171	0	1053
b2438	0	0.622646955739621	0	0.098513242910653	0.112309665892452	0.487372583165143	0	0.175352702334597	0	0	501
b2439	0.392933525392255	0.189040107804715	0.44319082928057	0.747782636943539	0.340980248150432	0.246616387272943	0	0.266191727491898	0.477859492829317	0	660
b2440	0.097347227632933	0.140501096625814	0.26351570892141	0	0.190071168028409	0.091646881871067	0.215029846437253	0	0.118387192282907	0.115795211090651	888
b2441	0.698202673502278	0.824476905821552	1.20278773179537	1.59442400412257	0.826230027036458	0.717059528671494	0.280340865514998	0.451471712072893	0.385967480346847	0.150965692611968	1362
b2442	0.786558682952417	0.309576572583166	0.435526407018424	0.775619044258974	0.186132452290698	0.201932427994776	0.552756563510329	0.072653649714785	0.173900902340966	0	1209
b2443	0	0.388686426278341	0.182249430126597	0.153741859552447	0.350545700656302	0.253534668764098	0.297432491852595	0.684191806503928	0.491212222331918	0.480457572127461	642
b2444	0	0	0	0	0	0	0	0	0	0	246
b2445	0.23429039687855	0.169075475957352	0	0.133752950044023	0	0.220571092247418	0	0	0	0	369
b2446	0	0	0.140299882325387	0	0	0	0.228970502556187	0.210669228556294	0	0	417
b2447	0.145502117323469	0	0.098467348604515	0.083065023957229	0	0	0.16069948115182	0.147855009032629	0.176949950810064	0	594
b2448	0	0	0	0	0.148827187517804	0.215280641695358	0	0	0.278094248302209	0	378
b2449	1.31989353842983	1.1112189307293	0.595484654840612	2.00935428125176	0.859033902394825	0.414201582452808	0	0.223495628626861	1.6051663095765	0	393
b2450	1.38750058284275	1.00128867661976	0.650071723318338	0.913962040190117	0.208358062524925	1.10529720764573	0.471499725447228	0.650720173443066	0.64892162590595	0	810
b2451	0	0	0.041657012600365	0.035140996469131	0	0.057950781431794	0	0.062550663357832	0.074859396896474	0	1404
b2452	0	0.10163245399798	0	0.160849027377664	0	0	0	0	0	0.083709859527345	1227
b2453	0	0	0	0	0	0	0	0	0	0	1188
b2454	0	0	0	0	0	0	0	0	0	0	837
b2455	0	0.044421305860382	0	0	0	0	0	0	0	0	1404
b2456	0	0	0	0	0	0	0	0	0	0	288
b2457	0	0.424373205705501	0	0.335714969077286	0	0	0	0.298784839999982	0	0	294
b2458	0	0	0.057512420486178	0.048516291473533	0	0	0	0	0.103352229142182	0	1017
b2459	0	0	0.145507008900433	0	0	0.202420777276505	0	0	0.130688525761681	0.255757273519049	804
b2460	0	0	0	0	0.160305730524848	0	0	0	0	0	702
b2461	0	0	0.121870164672135	0	0	0	0	0.36599166228754	0	0	480
b2462	0	0.185671076180472	0	0	0	0	0	0	0	0	336
b2463	7.05274612419128	9.27631662997894	8.72468684408938	10.5637685102112	5.62673676815894	8.92450173204321	6.8680647532794	2.00364182472202	2.25955519480635	0.315711632369714	2280
b2464	3.1817673344359	2.42732489579215	1.10736274927965	2.5429841321285	0.414127826136498	1.19816496272112	0.903564581188157	3.87989816929115	2.65330300572951	0.973152826421696	951
b2465	3.06297950959784	2.49058782295848	2.21882099137113	2.33968951912801	0.982709576558958	1.66518965914757	0.857636803152491	3.37553951994099	2.09858646355845	2.10395579369772	2004
b2466	0.331205354406541	0.179244960304602	0.168090726405687	0.189080277350056	0.107752009110244	0	0.091378136341231	0.252398954813275	0	0	1044
b2467	0.750420902179268	0.216616255543884	0.914172502641439	1.54235412873643	0.586080901771435	0.706478627567375	0.828800651454423	0.457533503887064	0	0	576
b2468	0.04365928059914	0.063013369268238	0	0.074773328161142	0	0	0.144658178220444	0.044365287915316	0.053095499203257	0.207732083839356	1980
b2469	0.203253403343716	0.22004767664265	0.240756470295649	0.116034385813099	0.165369793616191	0.239209756500059	0.224482757093243	0.0515691564481	0	0.060365709511734	1701
b2470	0.166510444423649	0.120162127931314	0.075123039577063	0.031686123220761	0.144550867574003	0	0.030650346672451	0	0.033749812364843	0.03301089055071	3114
b2471	0.726473138365483	0.699011672555783	0.983269317081089	2.07371363433567	0.630419587504527	0.455955446040603	1.06980213120914	0.738220820499808	1.17798410509564	0	357
b2472	1.37954681291182	1.21678192162223	0.985434077567344	1.57512606926382	0.44890105936372	0.865843276504808	0.931063957641944	0.155761694007635	1.58445380790711	1.54976361557381	1128
b2473	0.494689908095596	0.535488859830979	0.41850085832923	0.353038690651253	0.321961877874054	0.116389912145316	0.409721612372227	0.502689460299882	0.60160880483374	0.29421856032891	699
b2474	0.728980304974146	0.557013228541416	0.261175427314648	0.832377676196475	0.16745168622041	0.242221243737386	0.378880297807736	0.261447716506894	0.312895456690879	0.204029927889744	2016
b2475	2.40143334099465	3.3938626351026	3.31805126206728	4.96978581244754	1.04195911472767	1.60137868633503	1.10513119123658	2.23688903148472	3.40725909441577	2.73753864940775	864
b2476	30.9974840472421	28.3111581385251	26.0577485364121	22.6730005350824	17.5736493437847	18.12500219981	20.8620009140925	0.492147213666539	0.294496026273909	0	714
b2477	12.6130364840599	11.3928171636975	8.87493292324351	12.4938087727468	6.30627776764949	6.60565655930191	7.2880986318218	1.35801707048507	0.101564855901677	0.09934118464793	1035
b2478	19.0808347022437	23.3516316402677	14.9761640861526	16.5078779340311	15.4910815311537	20.0932125882702	17.7062564981283	1.39921968441038	0.837226653773344	0	879
b2479	5.1298357893674	5.77071444600564	4.28844903031118	5.42647070054989	0.883735276807043	4.26133583236376	1.99962479755283	1.22650254373412	0.917448170391335	1.25626491890177	573
b2480	45.3378718706501	39.7384766816338	23.9741958219118	27.0353702751345	20.9060841947268	17.7989476627092	14.7989613097085	1.11905948012931	0.892845503433786	0	471
b2481	0	0	0	0	0.091040600908812	0	0.154493024660513	0	0	0	618
b2482	0.299736090766765	0.061765579777778	0.086882954651042	0.122203802328045	0.139318002379615	0	0.141793659839841	0	0	0	2019
b2483	0	0	0	0	0	0	0	0	0	0	948
b2484	0	0	0.040603885877322	0	0	0	0	0	0	0	1440
b2485	0	0	0	0	0	0	0	0	0	0	651
b2486	0	0.078922685271605	0	0.031192569899566	0	0	0	0	0	0.064993404448749	1581
b2487	0.103658371165086	0.112176275192369	0.105195658223956	0	0	0	0.057194883666037	0	0	0.061599761494938	1668
b2488	0	0	0	0	0	0	0.349757694271607	0	0	0.188295765103891	546
b2489	0	0.082166937946802	0.077053771902642	0.065000972401468	0.074104123236653	0.21446672622581	0	0	0	0	759
b2490	0	0.150670580973065	0.282589004016522	0	0	0	0	0	0	0	414
b2491	0.085848842841476	0	0.058097490887869	0.073539444858153	0.055873496107818	0.080821806126083	0	0	0	0	2013
b2492	0.101756382703341	0	0	0.290653550852122	0.066226691761231	0	0.112384604465652	0	0	0	849
b2493	0.569818452334511	0.763709557636142	0.771239803508444	0.975952337332291	0.582761127078221	0.076589445684436	0.089850393204909	0.24809420410466	0.098936365842109	0	1062
b2494	1.47628886239783	2.08811332281056	1.31874868541043	1.44961545968376	0.922390958404294	2.94653678285646	2.21751916237068	0.780038398812067	0.287241393709503	0.140476250754733	1464
b2495	5.2832916766218	4.50589262900069	4.38802801267891	8.63718312092399	1.56293867209151	1.1303658041078	0.79566772218545	0.243965157506601	0.584050491235831	0	360
b2496	1.23153752897969	1.51082351504916	1.50017901697466	1.82797343571235	0.480917191574544	0.811555114685979	1.088135048845	0.375391832202271	0	0	702
b2497	4.82525827342529	4.64289991505322	4.53540724686475	5.5859377786282	2.6170515382384	1.95592026487	1.99847899020058	0.068085342840337	0.162966383693166	0.159398381163862	1290
b2498	19.4417802398703	20.9954931349063	22.3950323007089	26.8423415712149	10.3201667085834	18.4331505965808	14.9240452789948	1.5411886057394	0.670685523599166	0	627
b2499	10.9108432648194	10.8790398410005	9.35656287791515	12.5052098544665	6.34223261559803	5.25358018128932	4.96736132380339	0.084601529232574	0	0	1038
b2500	7.57648458333898	4.19831251960226	5.49357704371331	16.3745198266441	2.72969880833695	2.42001486560608	2.83902416701548	0	0	0.1608381084776	639
b2501	0.961973891537871	1.38841536603502	0.99064120414239	1.43263722543463	0.680497544741142	0.472477930072421	0.55428430664665	0.552501575642425	0.356002693667781	0.149217452302428	2067
b2502	1.85011604915165	1.21378722684512	1.17616702851845	1.63232889919039	0.912206564853927	0.686130740828683	1.05261502092553	0.170872247515426	0	0.133380451851309	1542
b2503	0.038472039339836	0.027763316162739	0	0.06593872371174	0.025038978618307	0	0.127566551882847	0	0	0.091628359752904	2244
b2504	2.70168815588734	2.27459546215983	2.43775433568372	3.59879339683025	1.17221807091055	1.69563009770865	2.98387331312796	0.457533503887064	1.09513409841808	0	192
b2505	0	0.24038664533715	0	0	0	0	0	0	0	0	519
b2506	0	0	0	0	0	0	0.530413320141627	0	0.194613404010355	0.38080787448373	540
b2507	19.0110663073061	21.4290375933666	20.0584951445176	26.2414897579913	12.6583571725918	17.0210072569156	9.98399236375315	1.16904729958241	0.266423752437731	0.195494401672582	1578
b2508	12.2578833658396	11.3125842994609	10.13002594895	12.1453601279827	9.51211104130805	14.5361233283866	14.1891053464781	0.718541960117569	0.071600069222611	0	1467
b2509	1.45035265610131	0.864593337939846	0.981514105876018	1.94395846619333	0.574546091396709	0.890423523685147	0.348134467189266	0.064044148297556	0	0	1371
b2510	6.0037130335181	2.88838311251718	2.97947102060898	5.94090132723212	2.3444361418211	3.01449872456369	1.76817171240012	0	0.486691219429462	0	216
b2511	3.63884974340154	3.04953512521011	3.25696991213079	4.4563422924077	2.55932121899709	2.32071717832126	3.04660626566316	1.31207044557475	0.499623390522533	0.069723937051031	1473
b2512	9.82593175543603	8.73134457002046	8.13832928751514	8.33053844246513	6.06100831192544	5.24658050825121	2.51055939270635	1.41573587080262	0.535055436525499	0.872166239129494	1179
b2513	4.03722987211607	3.41582373013469	5.5586368723813	6.91448460862267	1.90273730552063	4.71834936851478	2.30631923216937	0.141441808997345	0	0.165568641079883	621
b2514	16.612658857046	22.9005557394663	16.65724687133	21.1356806502222	10.238410223342	7.21348863196011	6.96469450665173	1.5157993617641	0.494681829210547	0.725828241454542	1275
b2515	8.57580661194384	10.3703160657399	9.20216279890902	11.4677114179811	6.18485278819262	5.23697630571055	3.92515405299406	0.785045965962905	2.34892385683163	2.84891184089192	1119
b2516	4.7745097631051	4.73760713737914	3.63504240570321	4.38063121293629	1.66467007285982	2.32771685135937	2.35406120517942	1.03964122215813	1.65899778599643	0.608490465384886	1014
b2517	2.99407565487009	3.7271472080045	2.93798952912912	3.29032257108296	1.07172455223123	1.12743570841743	1.15736090970957	0.152071907685966	0.181996651724433	0.088954580455962	1155
b2518	109.668481796157	234.68262523941	212.088020612814	86.0290584276695	17.3230344881309	21.6666739739998	25.4181128823873	3.05039906335765	3.65065727393169	0.952173942707226	432
b2519	0.149479002288935	0.188790549906623	0.050550082706061	0.149349234993806	0.17026505460449	0.175887132969251	0.082498129361362	0	0	0.044425871395348	2313
b2520	0.871110715479067	0.565747754974638	0.742805381986285	1.18363957489142	0.521598498408333	0.623296466579603	0.442568089803139	0.51340741104378	0.678045295765954	0.393765420307373	4962
b2521	1.94158440335737	3.02358110380854	1.38310642959639	2.97528748616378	0.665080285996386	1.34686731900748	1.35434429034902	9.24203621523026	10.4393111205771	0.850878842419223	846
b2522	2.11406017522922	3.13151489473335	1.12947841046355	3.93825937114862	1.23107373750549	1.25701105116942	1.84331757791793	0.452262380570393	0	0	777
b2523	0.740565143786591	1.89495550968733	1.54920791663633	2.2294297071729	0.613483109832369	1.33115875044521	1.04106146345709	0.205222401129067	0	0	1284
b2524	11.1830869769119	10.8638168092169	6.69478508542412	8.59419462664785	1.95951107951135	2.02461473049982	6.65055232424562	0.874127950014649	0	0.511617384703364	201
b2525	11.0640397900108	10.5838752370321	9.75113435681523	14.3952722979852	5.19128360967112	5.3291929284103	5.6834909189541	1.30723858253447	0.938686370072638	0	336
b2526	6.07183880205695	5.32550315580945	3.88779281923351	5.57275990495228	2.18863180071078	0.571612834263326	2.32131021169452	0.427136692760927	0.113550770573303	0.055532339244184	1851
b2527	3.01577561413818	3.38544005604199	7.02991341151245	3.82597599057661	0.65422068403384	0.630865880446396	2.96067071424508	0.170169431073204	0.203655409815266	0	516
b2528	3.46879468411737	20.0262102587168	14.626760042263	13.5574655352556	8.85687754465594	10.5507048401995	11.7880660398568	4.60950948837373	1.62251434396964	0.952173942707226	324
b2529	18.094999500913	27.083770006234	18.5952340698897	28.0572724266701	7.56042112590444	13.4600456860976	26.15314829885	20.2036885604692	0.814937058068214	0.797094743484578	387
b2530	48.2434186080281	46.6765605854395	34.5263500656815	44.9681860027896	20.8860530118322	10.7182086438324	17.6821945437313	10.4843521289144	5.27853373762285	2.70843559013719	1215
b2531	15.7349776359718	14.2895604658007	9.21275257317962	12.2126314456617	4.14234734135093	2.49660431129051	4.88152125633133	3.77271866185217	1.50496826850579	0	489
b2532	3.26675163706749	3.28362043362044	2.44764202547229	1.79836023644061	1.67052187909871	1.20817612299656	1.67507486503052	0.237112697194928	0	0	741
b2533	5.91406021375313	4.34548929000204	4.51171189559628	4.29707263565786	1.46964737647543	1.51844069998813	1.78134849695089	0	0.130688525761681	0	804
b2534	0.101064750535434	0.072933295717397	0	0	0	0	0.111620732897491	0	0	0	855
b2535	0.269909453525769	0.194779939460831	0.319682467483701	0.42381423691071	0.087833360950961	0.317671207764454	0.074477477895674	3.22329190814447	2.8726242162998	5.05755637783145	1281
b2536	0.606647865275567	0.109431138313356	0.256553371141293	0.129853878806577	0.098692962913508	0.142760773358661	0.083739420659623	0.077046252478678	0.276622293868852	0.270565897317498	1140
b2537	1.1643627546717	1.12032779400966	1.57594563399359	1.16325582272604	0.315716200061398	0.456687969963196	1.28597778499864	1.77478722072321	1.29794839141428	0	891
b2538	0.063457251405482	0.183175497199552	0.300667679428759	0.398593662197612	0.12390074363486	0.119482790929597	0.210255649136249	0.064483408573945	0.077172468148893	0.226448538917951	1362
b2539	0	0.600997808080137	0.225427625771358	0.285273819651089	0	0.470443141398551	0	0	0	0	519
b2540	0	0.19434321313917	0	0	0	0	0.297432491852595	0	0	0	321
b2541	0.106338445815726	0.0767390536633	0.215890978223802	0.121414117014132	0.069208862248355	0	0	0	0.129321710930706	0	813
b2542	0.143686582882712	0.207445002789002	0.097238700760965	0.246135041280274	0	0.067636375519411	0.079347159142699	0	0.087371009580014	0	1203
b2543	4.90514178881856	3.98225776932908	2.76627136623295	2.10021744768388	2.2613292397554	1.34686731900748	0.677172145174512	8.30746605118445	8.45091096031569	0.972432962764827	423
b2544	0	0.214370234461056	0.603149077102758	0.056511855276903	0	0	0.218658236386017	0	0	0	873
b2545	0	0.234958761053649	0	0	0.052947592988376	0.076589445684436	0.089850393204909	0	0	0	1062
b2546	0.173080950018767	0.062451863997531	0	0	0	0	0	0.087939907333132	0	0	999
b2547	0	0	0	0.130544853456251	0	0	0	0.058070208538662	0	0	1512
